,y_pred,y_test
18417,60.09728870077649,31.0
16926,24.16835336625688,42.0
24312,36.21005087163644,88.0
44,43.901598790704526,24.0
2812,27.665406006014397,42.0
26466,171.85451325870147,161.0
27283,62.49307407763013,67.0
26516,133.81301194222988,114.0
23798,59.10497552788915,54.0
9056,93.17344591310079,70.0
25850,139.23049204641438,188.0
359,81.18058219432086,22.0
29458,60.25549807931138,82.0
15912,45.800496006348055,34.0
18853,154.92028771640574,152.0
17075,35.094231214256915,13.0
5816,24.94943930961676,17.0
29134,60.65294811061965,65.0
23615,39.949818576054284,15.0
585,74.2476359149542,74.0
4978,101.1494952221171,112.0
20744,65.14202638718854,97.0
14803,46.90667049513691,57.0
24129,102.29338409291309,125.0
6435,65.89696897969368,66.0
27074,28.620488455089372,28.0
9986,43.99017344397602,30.0
14078,50.12098299647806,21.0
23447,24.16835336625688,20.0
16110,26.17218874707764,36.0
200,51.32605621569128,39.0
21256,93.42859369943629,173.0
4563,24.32282474258011,9.0
12795,40.54650374644062,38.0
18198,79.97560982076027,59.0
9971,58.18596012937708,30.0
2051,24.16835336625688,13.0
6293,61.27540436258829,109.0
24989,33.16101882030099,25.0
29474,67.80861059872855,68.0
22949,153.41688650794467,144.0
28052,45.83202009345746,17.0
28003,41.04859464591563,50.0
10134,34.54715840592064,23.0
4825,72.30311092925913,57.0
13962,61.52341733043556,89.0
3533,28.913448169058494,25.0
27910,33.397319784747175,38.0
25544,62.12922828723704,53.0
2264,24.16835336625688,30.0
1232,47.18251588007975,127.0
17128,33.16101882030099,59.0
26522,80.27622212784244,89.0
23401,25.61688908639048,8.0
16225,193.72013114482473,216.0
17646,74.83363994691945,163.0
3926,71.1367266889535,67.0
2536,48.0004980818927,25.0
5597,48.76465302649163,25.0
18956,84.50038531202966,82.0
16379,51.026520609305564,28.0
14474,80.9692964812626,34.0
26409,29.730069058360304,14.0
12986,33.00658018635661,45.0
18885,171.13344620905767,177.0
18283,110.6926882260468,85.0
6535,46.270431900317526,66.0
18266,76.57526625229643,135.0
26905,134.0431074640531,129.0
5575,46.70576015347878,34.0
14581,94.00217484786704,134.0
24992,24.16835336625688,8.0
4219,28.13236222569861,24.0
11828,88.51066898098084,72.0
4072,100.59677179819133,72.0
16699,32.03726383806749,13.0
26464,132.888601421222,159.0
8332,101.09097033735758,127.0
10244,35.27038785922018,57.0
1065,47.97752899874488,46.0
13053,88.49082293700174,17.0
2855,45.60738578554498,25.0
28213,30.62366164401176,26.0
12434,56.059324045577995,29.0
376,133.71061963980637,142.0
24269,84.10718886855412,80.0
23956,160.835015488894,171.0
17950,35.00474659250767,14.0
27873,49.085805181295434,12.0
833,96.30282858189477,142.0
12396,89.41723286696721,120.0
21366,60.27321518336825,42.0
18559,27.021661207836143,17.0
5050,57.79772110037343,65.0
15843,62.33615327936126,72.0
8492,30.384378267697734,18.0
24018,74.70050835288345,74.0
14304,45.836540431855035,50.0
21781,63.732063932437455,50.0
25874,139.2592121539501,107.0
19221,82.47089863200675,137.0
3073,95.41651559950097,75.0
6275,69.99945986230085,85.0
2527,42.398587824159264,13.0
22713,28.87278726225746,18.0
4954,64.85959990298095,93.0
28017,32.74189679580038,42.0
19549,54.31043805167864,100.0
20550,24.16835336625688,16.0
6698,93.42859369943629,70.0
28243,64.42373080451877,22.0
7080,59.66714609955063,29.0
9222,24.16835336625688,21.0
5001,57.90122884757586,55.0
8528,27.665406006014397,14.0
25751,47.98641371839179,55.0
4724,157.339099194336,169.0
28434,24.16835336625688,30.0
20825,93.8707960711005,160.0
9767,68.07599947204396,158.0
13079,61.30404562947619,94.0
69,66.26463748346764,31.0
29574,45.025358780672775,50.0
1739,33.55147944222199,53.0
3705,107.13484610524658,155.0
23890,57.06107400574817,55.0
24298,35.00474659250767,55.0
22471,85.78603972175507,50.0
19795,48.836848104030736,16.0
23940,164.40946347770262,153.0
9134,24.16835336625688,9.0
26332,28.03602196336016,19.0
227,61.66090149761032,84.0
13797,40.308857587973016,52.0
9565,35.34338048691439,57.0
15411,32.328859580623444,25.0
27282,56.5198017414048,59.0
12528,76.88158737705629,25.0
1864,61.10236092108339,38.0
9598,39.73431256783687,39.0
16418,88.72413668135744,13.0
3429,108.94622548252663,57.0
18970,57.1209152188447,25.0
5191,46.448785269265606,27.0
16416,68.65330509755029,25.0
1812,37.50808826302309,38.0
19954,68.48632865639293,42.0
383,115.98910929807951,89.0
14926,24.16835336625688,30.0
729,74.08222750114285,70.0
313,58.76462481268461,20.0
7827,26.63797202756492,17.0
15440,81.8905257308243,53.0
20502,26.793885953291415,34.0
10562,25.533905801345966,25.0
2826,39.43430823587599,25.0
22193,24.16835336625688,40.0
22401,98.38357290914969,93.0
5673,80.36929912793403,60.0
20416,34.4915644102971,27.0
5262,102.18820922491152,76.0
7007,49.46089739379554,31.0
30194,35.094231214256915,21.0
3059,61.232789836699574,50.0
21068,45.481605230854505,13.0
14170,81.62458833472057,72.0
24149,66.49698188782982,84.0
6711,31.006802537959413,52.0
29219,104.94802812772642,76.0
13124,59.85543884973477,45.0
4044,91.12292576002102,76.0
9527,65.1442205489472,57.0
23318,127.17075147758206,158.0
13449,24.16835336625688,60.0
3994,88.69232743501712,55.0
23020,124.78820216064746,160.0
22748,89.36705110270732,145.0
8028,52.70169958659651,43.0
30149,27.419894631147855,21.0
9685,37.14057408041331,52.0
10205,37.8657416004783,38.0
2897,25.608230566512415,10.0
30179,35.00474659250767,7.0
11674,33.79346580269572,45.0
16414,76.8345678024779,25.0
27145,24.981359055206763,13.0
725,62.776243192270876,55.0
4618,68.37641312058922,17.0
5407,190.95244696853723,173.0
30323,32.0402610416884,85.0
6920,57.33692354271191,22.0
28873,80.14573880613464,63.0
24268,59.655318583022876,142.0
9252,32.043750372971886,21.0
7891,25.698489011803122,55.0
4447,32.92361991576379,59.0
8922,37.8657416004783,52.0
28490,97.24186510003085,93.0
11129,81.38888846690564,57.0
5826,45.198338159039,30.0
25873,146.61618472356028,194.0
14305,48.775950576665764,80.0
10124,46.168229555774026,74.0
25548,62.738696453050586,53.0
620,63.34737736331462,65.0
15076,83.18808156314823,111.0
15049,24.16835336625688,9.0
10710,37.09608596510973,10.0
17050,44.88614488254036,59.0
25274,53.14157250468347,70.0
18201,76.07168376796876,70.0
16196,24.33331197740446,13.0
6025,28.153111597499286,13.0
5418,170.25953080576156,159.0
6494,44.97785885489904,60.0
22968,155.75707112545595,154.0
1977,53.03067883352083,34.0
25357,48.52442560251832,50.0
9870,46.979276484091976,17.0
10505,27.07571109964858,24.0
14268,82.9592477423717,72.0
27292,50.24414452611493,152.0
16737,41.069939359964316,34.0
24205,24.16835336625688,8.0
29255,49.82139328435142,85.0
27014,68.78067460384733,76.0
13601,53.69170483024179,46.0
30337,60.05073573452494,147.0
18811,152.17159056634736,161.0
2323,80.29749538169432,73.0
28881,72.54066184246484,97.0
16564,58.47544655965874,53.0
22120,53.515695734728894,66.0
17964,74.20868916561554,27.0
2815,41.17459977547682,34.0
23079,78.8390006830968,122.0
21773,57.687305772653914,57.0
2782,29.76825093548543,25.0
22326,50.01156880323204,50.0
8673,24.32282474258011,16.0
24986,25.556061414865347,16.0
25588,72.30641604514271,56.0
27554,41.00077131328905,40.0
5528,170.66098392262174,230.0
17923,44.37487942247753,14.0
2512,36.266740006772885,17.0
12747,98.49368320233727,97.0
13405,124.06487229339739,163.0
19862,68.95114917178984,97.0
18478,156.5443543816164,171.0
7886,33.28058611524566,30.0
7379,45.69492106846411,117.0
18576,39.389085431796204,38.0
23127,153.33505409721187,163.0
24845,80.81395353836255,80.0
9644,69.12092784570471,68.0
20294,54.09491842498954,34.0
11947,40.06641375903834,42.0
54,28.04756640248593,41.0
18386,81.26545120753606,45.0
13906,160.41140416610364,187.0
27896,88.35300183075104,42.0
3463,61.15233660296439,65.0
6706,68.47559508153961,87.0
15601,52.0116832441316,78.0
10019,49.02326754450915,34.0
2847,24.638403533068498,13.0
5485,88.85318860451721,97.0
14469,56.94139768278638,42.0
13064,69.10873305678189,85.0
15266,25.556061414865347,25.0
17747,24.16835336625688,13.0
28236,39.495835871141935,43.0
4032,66.90510520855162,74.0
21346,41.08142046845693,50.0
25891,26.46517884542228,13.0
21009,40.42201922963842,16.0
7453,24.32282474258011,57.0
5070,44.15330511976627,34.0
25046,70.3083001589469,13.0
2859,49.43798216749234,17.0
13586,37.8657416004783,73.0
21258,68.62925780337333,153.0
898,63.520582577561065,55.0
3219,37.70186131977064,11.0
24397,111.21995265633845,160.0
1722,99.87303078046592,155.0
27387,34.43281798961062,13.0
29839,34.8587168490711,26.0
16258,160.53235796313243,180.0
10091,40.437482183382926,21.0
13011,65.66594975728438,32.0
14103,25.980721605088505,17.0
3737,95.675135031638,102.0
8714,37.28896390320679,48.0
29766,42.556158837741556,67.0
17975,27.830364617161976,12.0
11791,40.775393335472074,38.0
7326,58.76865949573741,157.0
20446,27.419894631147855,14.0
7732,25.315527180633282,42.0
21328,40.31959680620177,38.0
27674,46.366796660331914,46.0
19373,24.540026527904068,30.0
25441,83.28606218739371,87.0
12093,32.791128424850854,19.0
913,164.3390077039893,66.0
28758,60.89383804741925,13.0
1508,29.469739573149553,46.0
22592,47.29887092331045,50.0
14217,59.116650021317895,78.0
30250,30.434079504980396,20.0
13745,93.4314919997943,86.0
14843,24.16835336625688,38.0
10899,30.71392008930247,25.0
17306,35.00474659250767,13.0
20050,35.00474659250767,9.0
22187,35.00474659250767,38.0
28928,97.09317394790007,115.0
1443,65.88250609964884,21.0
13935,42.39930846952964,82.0
27229,94.76013967809797,17.0
4970,69.70930924074005,109.0
21106,45.81446862449412,34.0
16381,43.28072346116726,20.0
25417,66.42044044460545,76.0
8786,94.78446387860349,94.0
18817,143.59203604597525,161.0
6842,147.2876297888183,157.0
30412,42.47675173256474,23.0
16392,51.389272291169746,28.0
21213,49.3324183445958,44.0
6913,81.66955456024185,26.0
2095,43.13745421046342,21.0
25810,141.9722356329875,198.0
7721,28.64762120924322,59.0
6290,66.28226041738668,142.0
19791,53.4261828077399,53.0
14770,39.07156981905268,30.0
10504,24.16835336625688,17.0
14454,29.933209546633016,21.0
16505,27.41905797092481,38.0
16525,86.70663585006429,93.0
2245,29.678810863319356,46.0
9642,45.30335187671688,32.0
3938,111.4509595561823,140.0
1153,47.95222139771512,20.0
8470,39.316160758493986,12.0
9898,49.499952124085304,38.0
1084,47.377333550479605,65.0
3505,51.664116272326176,30.0
16463,45.46525561501662,29.0
12325,28.37164560201264,21.0
7401,44.761151072831055,72.0
27781,43.16717192496055,54.0
19135,37.8657416004783,46.0
26534,63.09991364554935,70.0
19705,111.67439231649003,82.0
15931,37.18681387434595,21.0
16599,35.00474659250767,37.0
4489,67.31476616800896,51.0
9058,71.2458968883986,74.0
8873,46.29637064726433,42.0
29760,48.447516027312204,66.0
21950,45.36059519950411,26.0
5076,69.68603356236595,85.0
3826,87.4493560074172,151.0
29834,44.567215873135176,41.0
11417,79.42755747763185,80.0
25700,42.63210071612224,21.0
26826,61.44856941755088,38.0
4305,29.76825093548543,21.0
18189,61.4242137990645,61.0
1880,50.88790717252478,38.0
14117,24.246782813182616,30.0
16141,29.933209546633016,23.0
10711,28.21818188070506,15.0
3921,83.71944212928187,156.0
2998,145.82154048476374,134.0
2707,42.260259993273436,46.0
27828,84.1552947046036,131.0
27295,58.98650650054221,66.0
10859,29.84178450593337,30.0
27877,49.41602915208082,12.0
15809,66.77629921085355,59.0
4966,82.00389482173911,117.0
19165,197.01415899654054,231.0
29491,32.8769519170553,40.0
6285,70.37992675244759,97.0
4547,27.333729440845506,21.0
21648,36.7732086450168,64.0
25689,39.61692770767184,13.0
30261,51.57951003589694,31.0
16382,39.90192498172031,38.0
17899,67.97243052253488,44.0
3302,117.61747857855057,91.0
16092,24.16835336625688,18.0
29983,71.40648688038853,155.0
20126,31.240671759775594,16.0
13501,49.68091706153329,75.0
3974,130.40954675601478,100.0
13538,52.600451048495806,94.0
12255,84.70855781741595,80.0
23168,65.40330536892293,195.0
1328,144.51689806251053,127.0
14421,96.48845122340636,34.0
6619,39.689953075149134,30.0
8874,52.600451048495806,38.0
21414,45.51176614007854,42.0
1318,86.06989584620305,117.0
1775,43.15160759066952,59.0
15165,60.223451001003895,30.0
9816,64.4746413050799,70.0
3125,24.32282474258011,26.0
27041,56.714007368710654,85.0
5508,103.5289317726912,184.0
13355,54.67616071419647,65.0
19917,62.10740393544623,63.0
12514,58.22668187919012,153.0
3877,44.5288026853045,61.0
29891,50.74683646487253,15.0
5493,51.50902679484982,50.0
18798,100.28283286221755,63.0
2001,35.00474659250767,9.0
15933,52.72648295296909,30.0
17443,53.52259019381066,53.0
11495,111.7315604441174,165.0
311,27.495368620546195,13.0
15238,32.088238488275465,53.0
57,49.29973502371403,52.0
1631,66.13475665347572,78.0
13649,67.4228194671311,89.0
19907,57.62959046233374,50.0
13332,132.92326321009324,122.0
20322,108.94622548252663,135.0
1534,24.16835336625688,17.0
24499,24.16835336625688,17.0
5420,194.9039678067821,187.0
12636,27.904689382328424,17.0
21603,47.78711860137733,54.0
23898,197.01415899654054,170.0
19606,50.10909752674808,70.0
23231,104.30000858463559,89.0
25721,24.32282474258011,25.0
1280,132.82629264545633,134.0
20248,46.472394619414146,30.0
15985,35.1114970318534,53.0
28076,50.52959611518238,38.0
20412,35.00474659250767,17.0
29395,52.47880969987814,164.0
5165,28.12418471796843,22.0
30387,31.149740961958592,13.0
17250,30.30963158309918,32.0
21720,37.8657416004783,38.0
20603,61.425855707353804,61.0
19860,69.55073652622447,104.0
6890,49.3424148954483,125.0
5934,46.534522557083754,21.0
4510,35.14944090127952,30.0
15875,63.19513028340255,42.0
4286,27.419894631147855,21.0
884,91.01385791769,132.0
21711,88.38715195615342,61.0
15656,63.5266591116004,61.0
7268,24.467667472969246,14.0
11592,125.59890764466168,158.0
13437,40.550438300047375,67.0
542,161.3397154563694,89.0
28895,107.43460953383287,50.0
4418,56.56496105244395,23.0
26563,53.3178878395142,74.0
28273,95.84397818602089,119.0
4226,40.943700404244304,21.0
1862,59.65100360288856,55.0
4836,45.04104193031308,21.0
1272,59.80814813976549,80.0
21355,56.47230105191383,53.0
15056,49.70113537072153,72.0
24841,81.78011550487422,57.0
2838,28.07149806060379,46.0
735,77.01377243458865,70.0
11262,53.73174736713401,35.0
16981,49.53297613778828,30.0
14136,50.37628475677565,21.0
11776,54.72707948079646,93.0
17123,52.13313199316719,65.0
1521,29.20726399925378,17.0
15589,56.58040056018984,57.0
19608,45.83418668770595,52.0
12642,29.76825093548543,13.0
30041,83.64935311795878,63.0
30383,51.44648249301471,76.0
21911,41.921693517852624,25.0
19058,29.933209546633016,25.0
13658,51.54823625297608,65.0
28135,30.549336878845317,40.0
5013,101.5288785633931,68.0
28892,72.73975032750674,78.0
16792,58.71471313510763,38.0
2645,24.94943930961676,9.0
16408,67.89179105822204,57.0
23368,150.25967818200212,169.0
5708,47.54022149287217,21.0
15509,51.25640940234251,56.0
3248,46.91462535303442,50.0
24807,74.73780261891179,50.0
2736,24.47344492192092,41.0
20136,31.225214951356932,31.0
4388,44.27256122893733,10.0
22427,70.10116155931505,137.0
29914,31.37625430867922,15.0
17613,161.23776012065508,213.0
25238,42.787227885461476,57.0
7685,30.380167902043496,55.0
10654,26.817482910331986,16.0
22211,27.665406006014397,28.0
1188,94.88254963387394,74.0
18575,50.71839451173702,55.0
327,39.959500994691076,10.0
8904,67.46016566604148,44.0
22371,93.07910186408922,185.0
2582,26.233016418602773,8.0
17428,96.42927701663645,30.0
2028,24.16835336625688,30.0
21005,43.28072346116726,20.0
29311,37.8657416004783,57.0
28688,117.90212712166652,191.0
28394,24.16835336625688,25.0
28282,81.19498024206882,152.0
21842,63.1100191178332,80.0
19130,37.8657416004783,50.0
826,122.11669242620195,137.0
4847,46.953992115143635,72.0
3930,116.2083941449284,111.0
14091,24.779458495820304,17.0
14159,100.56443890713432,87.0
4064,51.16484491305798,53.0
20202,43.53743047982387,41.0
25805,194.46153895641558,248.0
356,24.40763674257091,13.0
21651,55.55893720081969,68.0
22446,157.68365541901497,142.0
23964,64.88496245962077,55.0
19433,64.85546721150226,27.0
10560,57.3228229910182,19.0
25814,162.11856809306448,218.0
16594,61.674585697638435,55.0
19973,67.25086246040195,63.0
13815,29.76825093548543,31.0
30462,42.466010506207496,21.0
27087,29.76825093548543,49.0
14360,139.68213912422323,147.0
2267,60.36985036203796,53.0
17195,47.69800203690542,40.0
2115,63.939669264662946,54.0
20414,57.30821717666695,55.0
3879,44.89836205891784,38.0
2357,76.20430482280454,89.0
21094,44.591587204545505,50.0
1745,50.68587117077957,127.0
14661,24.32282474258011,13.7
21296,63.67190142641931,97.0
22501,66.1733806380197,63.0
6048,48.43045361386047,53.0
6650,90.57907755094398,43.0
6964,31.539182729974073,38.0
16015,31.166802389778066,33.0
27354,49.563885360933156,59.0
1356,56.86685484638808,59.0
21815,122.11669242620195,151.0
17601,45.712046201057476,24.0
4973,60.027542163371216,59.0
2252,66.1733806380197,65.0
17259,31.149740961958592,20.0
18783,39.47312364901923,25.0
2789,37.8657416004783,30.0
3953,94.3809029159086,93.0
16870,50.67820141319066,46.0
2085,31.5064114216283,21.0
26963,99.01006656518804,109.0
30069,36.663517741083645,19.0
18190,64.05154356457936,61.0
17792,65.28182392068311,46.0
15308,24.16835336625688,13.0
29708,28.317001793818516,11.0
17125,34.16359917626386,46.0
13133,35.16363741987445,30.0
9315,34.4291804182159,27.0
19237,40.708443029298024,85.0
21391,76.29838820662243,53.0
10709,45.43261112206031,10.0
616,70.83416969483673,63.0
21775,83.1981988601947,70.0
8119,48.57105405008613,30.0
22254,32.445591931611204,25.0
20203,51.380020714032305,42.0
21514,62.958821852632035,134.0
23595,35.094231214256915,16.0
22902,40.8343676165603,58.0
12107,45.833741005575696,59.0
2704,59.22351401757842,157.0
9008,49.08932895281061,38.0
24739,32.74189679580038,63.0
3433,51.1086716268136,42.0
15296,24.16835336625688,13.0
29663,43.88739977549747,26.0
17571,28.596891498048798,51.0
22376,60.67510985758211,38.0
6316,119.80983543172981,144.0
218,41.201005924854165,53.0
29310,35.00474659250767,42.0
18039,48.643766187911744,61.0
11107,68.1099267983871,57.0
17092,38.329177984756306,30.0
408,97.02084318521173,80.0
2655,39.06474886226265,9.0
24039,67.98253083700286,50.0
15079,56.2736519679137,29.0
22036,27.665406006014397,43.0
13316,94.21847399301619,109.0
11438,55.59939369673583,65.0
13195,74.06892420032729,48.0
28926,82.80652916715034,142.0
9061,93.74702706153154,46.0
16169,85.59468118561824,85.0
21401,48.01418289841305,59.0
23529,91.96076703575056,159.0
23,50.84781476444573,45.0
26808,165.8199889105229,157.0
10884,24.16835336625688,17.0
20490,44.84738600137652,30.0
5180,63.27266387245752,39.0
15825,63.00016916427604,63.0
7046,79.7240281991444,16.0
22451,113.1226150059196,99.0
14358,136.493075851266,136.0
29883,46.72359082365242,25.0
6018,28.409613623177826,17.0
19078,37.8657416004783,21.0
21693,98.32531761537894,122.0
29904,45.48315648799959,25.0
26692,30.231202136173437,21.0
11304,67.46615958813274,38.0
7667,61.54718496808648,160.0
23101,158.82108779108512,169.0
22287,35.00474659250767,29.0
21770,36.43809426292145,30.0
4099,69.80310779835445,72.0
22679,57.98926725992162,25.0
19871,70.7218189130037,127.0
7131,49.1997835307912,42.0
26955,61.096502651385265,55.0
10429,27.254099359777225,17.0
12863,36.505441974419625,52.0
15940,53.34245272086169,63.0
11489,46.75422906623083,34.0
7004,45.00547804554568,37.0
21148,62.765262493312996,35.0
1276,60.94745472933954,89.0
11574,151.84402927283142,139.0
12056,31.181410264590586,33.0
11399,60.58626971155527,34.0
28885,68.82835154825818,87.0
23687,67.68314057715078,19.0
2577,25.61688908639048,8.0
16868,42.03200511062104,46.0
30246,64.76849846071542,20.0
5019,65.48006687535356,59.0
11243,24.16835336625688,21.0
7752,42.133823284237934,43.0
10351,59.451896815750004,137.0
12958,50.9643874036425,24.0
9645,70.68939672102714,87.0
6750,75.35858538188934,91.0
8426,24.16835336625688,20.0
25651,60.34990497017264,25.0
25083,43.402624873989325,21.0
12313,29.230370094654788,27.0
17395,27.24885282711472,23.0
2692,69.24047898872944,104.0
21803,64.36058036638364,146.0
24868,39.60699218304317,13.0
26061,55.32490993619331,60.0
28804,69.44882040053577,68.0
5549,66.62846047826963,50.0
3794,158.08809882702153,155.0
102,35.094231214256915,21.0
7204,46.84367906584764,6.0
2332,84.96767124616991,64.0
21066,66.9781575412025,30.0
1261,88.5826607747259,114.0
27151,26.547426693068356,17.0
22367,119.80182093565128,87.0
18208,62.63295177431642,61.0
30554,61.64413811166035,85.0
13173,27.753206075032253,20.0
22994,126.00057856674488,127.0
28842,103.00086650335723,61.0
668,49.46442532224199,59.0
14944,29.37222261040136,9.0
26543,90.75003513301058,76.0
24632,88.40132857561397,132.0
17754,24.16835336625688,10.0
25198,31.335513320778567,15.0
7568,58.192493991765396,57.0
21609,47.983057950911416,58.0
10075,25.533905801345966,13.0
29885,38.79417462833969,32.0
7900,35.07055125372055,25.0
812,83.90261820200793,164.0
7656,65.61941935424665,152.0
10175,37.69313682934349,31.0
7449,88.42048144772588,91.0
16266,38.587747015646826,104.0
26699,25.926263042238176,13.0
25632,48.325681130001016,38.0
26824,94.65790082805604,154.0
21326,51.35561293371357,61.0
27183,30.736804926450365,21.0
2101,26.547426693068356,25.0
25322,106.34961430604855,55.0
9254,24.32282474258011,20.0
3211,51.173055110725244,26.0
20564,35.00474659250767,27.0
9322,24.16835336625688,17.0
20065,50.25080402341493,102.0
28843,94.28049147747721,76.0
15565,74.02469469227368,36.0
9100,55.63058539996467,65.0
1247,112.60497099354063,124.0
24053,47.21813014575591,59.0
17391,25.031992814358905,16.0
10533,30.434079504980396,10.0
18599,56.67068511196149,38.0
3387,60.408856582223905,53.0
24213,24.16835336625688,13.0
4069,60.05493858987814,85.0
5635,96.66849596329067,72.0
9253,44.761151072831055,27.0
18433,50.67936877610467,56.0
27820,63.55214328468159,21.0
20242,41.08858697737001,59.0
28625,32.595975995324764,43.0
20347,76.04887674766113,122.0
3369,27.070784493750917,25.0
20548,24.411741424330202,26.0
457,64.85811161015556,55.0
30472,24.16835336625688,24.0
5202,27.660177591377792,38.0
10018,85.78700474193214,34.0
14556,109.09170201548542,112.0
3532,24.656058957741767,30.0
11436,68.23893887549883,63.0
29616,55.56765637159376,41.0
26850,146.38646660865479,174.0
24750,122.11669242620195,82.0
25980,35.00474659250767,13.0
29032,129.5213261493447,132.0
25170,47.027351413265684,19.0
2334,83.82748072859397,87.0
1399,45.655002491706185,21.0
16572,45.25705183953804,61.0
21660,51.28623607163727,68.0
25220,63.79994997435188,147.0
14735,52.63877719382094,46.0
14664,40.57151010040157,11.5
29384,87.36329403434313,179.0
18775,29.933209546633016,34.0
28860,103.59862572029071,78.0
19338,24.32282474258011,30.0
10445,36.427559126976824,12.0
3008,153.03220961560652,137.0
22186,47.212105427009355,74.0
15788,62.73170265880472,42.0
21423,24.16835336625688,11.0
23288,78.45721078766536,105.0
7930,32.0967841963616,42.0
28950,85.78700474193214,116.0
14378,155.94215914013887,165.0
12848,29.76825093548543,84.0
6551,40.074464184454456,21.0
22025,24.16835336625688,43.0
20464,24.16835336625688,25.0
8336,128.72197297919698,102.0
1012,38.21523514339038,30.0
16938,36.5740331193344,34.0
13154,26.29351152607696,27.0
28120,43.16717192496055,51.0
18655,36.59492659616887,27.0
13346,157.4473452170652,151.0
16340,44.88614488254036,40.0
17372,40.708443029298024,17.0
26225,25.37334835325276,17.0
11286,85.62225733148624,93.0
16511,48.05456041524135,30.0
16249,154.42695820474563,189.0
26621,62.66024195701506,17.0
20623,24.16835336625688,21.0
3620,35.00474659250767,36.0
21484,50.04762746248714,12.0
26856,64.25405266504734,74.0
30066,55.30614136034761,143.0
27394,62.738696453050586,51.0
27940,66.9781575412025,53.0
20329,92.92233174854123,123.0
5763,27.72043096937607,13.0
24891,24.16835336625688,9.0
7395,66.83226093650605,78.0
23726,31.55868040204801,10.0
7109,93.8583663151881,172.0
2598,24.784480698469178,7.0
25820,193.3764013825464,315.0
29836,57.82579861140139,25.0
15780,66.95747370849456,72.0
21370,64.63891790977266,50.0
12341,32.13631912982697,21.0
29520,61.09641695808584,34.0
6561,40.75541896919546,17.0
1944,67.67059483497894,59.0
239,44.761151072831055,88.0
2002,45.30335187671688,25.0
23701,50.65037977447556,17.0
29900,54.96003114504986,12.0
20055,40.51979936722169,89.0
12883,34.54715840592064,68.0
416,58.97991000823295,55.0
9997,44.50335155613957,50.0
22051,24.246782813182616,29.0
16914,24.16835336625688,30.0
23899,197.01415899654054,208.0
701,92.97673367053304,46.0
18967,41.8638049596116,39.0
23221,121.00597618602005,142.0
9564,44.88614488254036,84.0
26441,104.21697934644922,137.0
22374,42.80531116436463,13.0
26318,32.701486246170326,19.0
10263,46.83433600942505,72.0
8895,36.80871121591863,28.0
25340,62.65514187130716,61.0
8318,104.05925349982479,87.0
12736,47.513139517203136,36.0
21046,55.18920639392399,25.0
12610,48.869313442004135,50.0
14741,46.34444782194887,61.0
20041,57.46825477516973,112.0
25698,33.49195964223618,17.0
27516,42.81770984865987,38.0
257,56.778372117890115,77.0
10718,50.21004483804458,15.0
18731,35.00474659250767,50.0
335,44.207230599087495,25.0
24240,50.632605412227186,53.0
9822,65.07729505658051,72.0
2374,43.826913066851205,65.0
18242,87.44107665787806,95.0
27662,39.06474886226265,17.0
10035,46.49246538270245,25.0
18465,105.0146099996169,179.0
6607,57.99738764183723,46.0
17024,45.99578602385257,21.0
4245,25.63358726751588,15.0
1224,47.12379918378436,65.0
22222,35.00474659250767,23.0
20064,59.90050577884659,159.0
638,48.39123141979131,53.0
4704,61.10897118956259,85.0
25161,63.19637771099565,54.0
7733,40.53608854549308,137.0
7315,155.80784875886374,156.0
7691,38.2353547578,57.0
5130,65.25068896690567,72.0
12154,68.03053139245148,25.0
14395,93.3040893389323,95.0
4821,34.00129562844117,57.0
12315,29.85779648629172,20.0
14420,86.25523774639876,30.0
3984,70.33438569617427,117.0
7447,66.77511340976366,76.0
27382,45.14638669306556,23.0
12526,70.75909199460828,50.0
3381,65.80645504546769,65.0
22143,51.62687784658861,70.0
18016,45.724432675201484,33.0
19947,56.5000160893454,70.0
22291,28.953799898973767,27.0
3522,60.629785144888956,53.0
9571,47.968199123987645,69.0
10761,67.07776625219398,42.0
9880,83.82748072859397,21.0
18226,55.590739734397864,82.0
14197,28.184563957534888,9.0
17639,164.60554889920456,33.0
29160,51.20438966722881,54.0
22860,55.21041055903921,127.0
18113,40.519904775444324,1.0
11585,116.83045625938243,55.0
15354,96.69096694057833,157.0
3277,94.58775163603573,76.0
19961,81.27003275464895,80.0
14018,84.89769577851601,82.0
10007,36.723881743194454,17.0
23889,58.34954167288447,38.0
30237,24.540026527904068,10.0
9423,91.38869163300555,93.0
10515,25.61688908639048,15.0
12387,72.13938245277075,95.0
21155,47.05304965772758,44.0
15139,30.384378267697734,23.0
7786,24.638403533068498,19.0
28417,34.38219979477306,42.0
20718,155.80784875886374,165.0
21347,36.7732086450168,50.0
28039,42.26137661842635,38.0
4504,64.2056442197069,67.0
1437,52.6180621426476,13.0
23488,125.13410920676245,164.0
27217,50.694973088911674,25.0
19055,46.287731971042895,50.0
1231,115.7334682378118,149.0
531,111.20213639885384,87.0
11504,55.91224166725013,172.0
5847,95.20378545461197,21.0
11770,51.71795038748908,42.0
24738,53.52807071982793,54.0
3355,51.585990059482164,30.0
15205,33.09966848999311,34.0
12287,50.55669366214563,59.0
5802,31.354957118406933,34.0
15425,63.10027637052712,34.0
29814,107.24907046140771,89.0
22635,62.961078848820804,38.0
15772,61.63385260713164,57.0
175,40.708443029298024,38.0
18524,120.78441412955604,151.0
